stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
FCBLCHE1,2228,Fanshawe College Blvd at Cheapside NB - #2228,,43.016753,-81.201572,,,,,,0
FCBLCHE2,2229,Fanshawe College Blvd at Cheapside SB - #2229,,43.016776,-81.201699,,,,,,0
FCBLFLE1,2230,Fanshawe College Blvd at Fleming NB - #2230,,43.015534,-81.198241,,,,,,0
FCBLFLE2,2231,Fanshawe College Blvd at Fleming SB - #2231,,43.015489,-81.198462,,,,,,0
HASTVIR2,2233,Hastings at Virginia SB - #2233,,43.034144,-81.269371,,,,,,0
HIGBKIL1,2234,Highbury at Kilally NB - #2234,,43.030903,-81.220945,,,,,,0
HIGBTOWN,2235,Highbury at Townsend SB - #2235,,43.028693,-81.220077,,,,,,0
HIGVWHA3,2236,89 Highview - #2236,,42.953949,-81.257261,,,,,,0
HORTCOL1,2239,Horton at Colborne WB - #2239,,42.981884,-81.236955,,,,,,0
HORTCOL2,2240,Horton at Colborne EB - #2240,,42.981597,-81.237487,,,,,,0
HUROHIG1,2241,Huron west of Highbury EB - #2241,,43.019489,-81.2165,,,,,,0
JALNBRA7,2242,Jalna south of Bradley NB - #2242,,42.933106,-81.243455,,,,,,0
JALNCONW,2243,Jalna at Conway NB - #2243,,42.932331,-81.24271,,,,,,0
LAWSBLF1,2248,Lawson at Blue Forest EB - #2248,,43.000417,-81.301891,,,,,,0
LAWSBLF2,2249,Lawson at Blue Forest WB - #2249,,43.000438,-81.302044,,,,,,0
MORNCON3,2251,590 Mornington EB - #2251,,43.00473,-81.211838,,,,,,0
MORNMOR4,2252,Mornington west of Connaught WB - #2252,,43.002639,-81.213763,,,,,,0
OXFOCLA4,2257,Oxford east of Clarke WB - #2257,,43.016714,-81.180353,,,,,,0
OXFOHIGH,2258,Oxford at Highbury - #2258,,43.008251,-81.209422,,,,,,0
PINNFAN1,2259,Pinnacle Parkway at Fanshawe NB - #2259,,43.021158,-81.299333,,,,,,0
PMILTHOP,2260,Pond Mills at Thompson - #2260,,42.972808,-81.21007,,,,,,0
PONDBRA4,2262,Pond Mills south of Bradley 2 SB - #2262,,42.937239,-81.191571,,,,,,0
PONDDEV1,2264,Pond Mills at Deveron NB - #2264,,42.955404,-81.198939,,,,,,0
RAILDAYB,2267,Railton at Daybreak SB - #2267,,42.996169,-81.153002,,,,,,0
RIDGKER2,2272,Ridgewood at Kernohan WB - #2272,,42.967875,-81.280991,,,,,,0
SOUTHOSP,2276,South St Hospital - #2276,,42.976705,-81.235546,,,,,,0
TRAFFAL2,2279,Trafalgar at Falcon  EB - #2279,,42.990638,-81.175968,,,,,,0
VICZONC,2284,Victoria Hospital & Zone A EB - #2284,,42.959493,-81.226954,,,,,,0
WESTPHA1,2290,Western South of Phillip Aziz NB - #2290,,43.00025,-81.276229,,,,,,0
WESTPHA3,2291,Western North of Phillip Aziz  NB - #2291,,43.002615,-81.276459,,,,,,0
WESTTHO1,2292,Westminster at Thompson Rd NB - #2292,,42.967501,-81.224994,,,,,,0
WHARHORT,2293,Wharncliffe at Horton SB - #2293,,42.975906,-81.262288,,,,,,0
WHOKMANB,2295,Jalna at White Oaks Mall NB - #2295,,42.931158,-81.227254,,,,,,0
WHOKMASB,2296,Jalna at White Oaks Mall SB - #2296,,42.931102,-81.227399,,,,,,0
WILTMIDP,2297,Wilton Grove & Midpark Rd WB - #2297,,42.928763,-81.185865,,,,,,0
WILTPMI2,2299,Wilton Grove West of Pond Mills WB - #2299,,42.928073,-81.193661,,,,,,0
WILTPMI4,2300,Wilton Grove East of Pondmills WB - #2300,,42.928501,-81.189098,,,,,,0
WILTSIS2,2303,900 Wilton Grove WB - #2303,,42.927687,-81.198286,,,,,,0
WINDDOO1,2304,Windermere at Doon  EB - #2304,,43.020432,-81.258271,,,,,,0
WONDVIS4,2305,Wonderland at Viscount Rd SB - #2305,,42.947805,-81.28928,,,,,,0
HUROBRI3,2306,945 Huron - #2306,,43.016243,-81.227928,,,,,,0
BLUESUN1,2309,Bluebell at Sunningdale NB - #2309,,43.042783,-81.273013,,,,,,0
COMMWHAR,2312,COMMISSIONERS & WHARNCLIF - #2312,,42.956949,-81.260082,,,,,,0
CULVCUL2,2313,Culver at Culver Court WB - #2313,,43.009832,-81.184816,,,,,,0
DUNDVMP1,2314,Dundas at VMP EB - #2314,,43.009974,-81.156251,,,,,,0
DUNDVMP2,2315,Dundas at VMP WB - #2315,,43.01013,-81.156588,,,,,,0
HAMIWIL1,2317,Hamilton at William EB - #2317,,42.98227,-81.230895,,,,,,0
HAMIWIL2,2318,Hamilton at William WB - #2318,,42.98248,-81.231086,,,,,,0
WONDSAR2,2322,Wonderland South of Sarnia  SB - #2322,,42.994507,-81.298298,,,,,,0
WONDSPRI,2323,Wonderland at Springbank SB - #2323,,42.963094,-81.293081,,,,,,0
BRADADE4,2324,Bradley between Adelaide & Willow WB - #2324,,42.935836,-81.21345,,,,,,0
BRADAGN1,2325,Bradley at Willow 2 EB - #2325,,42.935125,-81.216969,,,,,,0
BRADWEL1,2326,Bradley west of Wellington Rd EB - #2326,,42.934247,-81.224411,,,,,,0
BRADWEL2,2327,Bradley at Wellington WB - #2327,,42.934508,-81.224159,,,,,,0
CLARAVA2,2329,Clarke at Avalon SB - #2329,,43.006869,-81.176986,,,,,,0
FANCOLL1,2331,Fanshawe College Stop 1 - #2331,,43.011,-81.200713,,,,,,0
KINGDIP1,2333,King Edward at Dieppe NB - #2333,,42.967584,-81.212023,,,,,,0
KINGDIP2,2334,King Edward at Dieppe SB - #2334,,42.967729,-81.212464,,,,,,0
NEWBBRA1,2335,Newbold at Bradley NB - #2335,,42.936267,-81.201488,,,,,,0
RIVEWHA2,2336,Riverside east of Wharncliffe WB - #2336,,42.982985,-81.262124,,,,,,0
SOUTNOD3,2337,Southdale East of Notre Dame Dr EB - #2337,,42.940153,-81.264311,,,,,,0
FOREHIL1,2341,Proudfoot at Forest Hills EB - #2341,,42.983223,-81.284753,,,,,,0
FOREHIL2,2342,Proudfoot at Forest Hills WB - #2342,,42.983285,-81.28431,,,,,,0
GAINWON4,2343,Gainsborough between Wonderland & Limberlost WB - #2343,,43.005918,-81.307592,,,,,,0
PHILBILL,2352,Phillbrook at Billybrook - #2352,,43.035213,-81.26481,,,,,,0
BEAVCAP2,2384,Beaverbrook at Capulet EB - #2384,,42.988147,-81.300551,,,,,,0
BEAVOAKC,2385,Beaverbrook at Oakcrossing east WB - #2385,,42.986876,-81.3057,,,,,,0
BEAVSARN,2387,Sarnia at Beaverbrook EB - #2387,,42.990416,-81.316309,,,,,,0
BEAVWILR,2388,Beaverbrook at Wild Rose WB - #2388,,42.988158,-81.314946,,,,,,0
BEAVWON1,2389,Beaverbrook at Wonderland EB - #2389,,42.989248,-81.29701,,,,,,0
CAPUOXFO,2390,Capulet Lane at Oxford SB - #2390,,42.983768,-81.296612,,,,,,0
CRUMOXFO,2393,Crumlin at Oxford NB - #2393,,43.023581,-81.153353,,,,,,0
CUDDARTI,2394,Cuddy at Artisans SB - #2394,,43.021531,-81.155978,,,,,,0
CUDDPAGE,2395,Cuddy at Page SB - #2395,,43.018061,-81.154256,,,,,,0
HYDEFITZ,2396,Hyde Park at Fitzwilliam SB - #2396,,42.983117,-81.324218,,,,,,0
HYDEGAI1,2397,Hyde Park at Gainsborough NB - #2397,,42.999555,-81.332379,,,,,,0
HYDEGAI2,2398,Hyde Park at Gainsborough SB - #2398,,42.998502,-81.3322,,,,,,0
HYDEIVA2,2399,Hyde Park at Ivanhill SB - #2399,,42.980882,-81.323069,,,,,,0
HYDEOXF3,2400,Hyde Park north of Oxford NB - #2400,,42.976599,-81.320755,,,,,,0
HYDEPRIP,2401,Hyde Park at Prince Phillip NB - #2401,,42.983037,-81.324041,,,,,,0
HYDEROY1,2402,Hyde Park at Royal York NB - #2402,,42.978095,-81.321505,,,,,,0
HYDEROY2,2403,Hyde Park at Royal York SB - #2403,,42.977781,-81.321509,,,,,,0
HYDESCA1,2404,Hyde Park at South Carriage NB - #2404,,42.995536,-81.330459,,,,,,0
HYDESCA2,2405,Hyde Park at South Carriage SB - #2405,,42.995037,-81.330379,,,,,,0
OAKCMAP1,2407,Oakcrossing at Mapleridge north - #2407,,42.991285,-81.307739,,,,,,0
OAKCMAP2,2408,Oakcrossing at Mapleridge south - #2408,,42.988703,-81.305456,,,,,,0
OAKCOAKC,2409,Oakcrossing Gate at Oakcrossing Rd SB - #2409,,42.990626,-81.31165,,,,,,0
OXFOVMPW,2410,Oxford at Veterans EB - #2410,,43.022426,-81.159591,,,,,,0
PAGECUDD,2411,Page at Cuddy EB - #2411,,43.017674,-81.152605,,,,,,0
SOVEADM1,2412,Sovereign at Admiral NB - #2412,,43.00452,-81.150482,,,,,,0
SOVEADM3,2413,Sovereign North of Admiral SB - #2413,,43.005617,-81.147772,,,,,,0
SOVESOVE,2414,669 Sovereign NB - #2414,,43.00778,-81.151293,,,,,,0
BEAVCAP1,2415,Beaverbrook at Capulet WB - #2415,,42.988455,-81.299991,,,,,,0
BEAVHOR2,2417,Beaverbrook at Horizon EB - #2417,,42.990257,-81.293584,,,,,,0
BEAVPROU,2418,Beaverbrook at Proudfoot EB - #2418,,42.990798,-81.29173,,,,,,0
SEAGHYP1,2419,Seagull at Hyde Park EB - #2419,,43.008561,-81.335487,,,,,,0
STANFAN1,2421,Stanton at Fanshawe Park Rd NB - #2421,,43.010842,-81.333697,,,,,,0
VICTZON7,2423,Victoria Hospital at Zone E WB - #2423,,42.961601,-81.224164,,,,,,0
COMMWCO2,2426,Commissioners at Western Counties Rd - #2426,,42.958514,-81.22334,,,,,,0
WELLCRE2,2428,Wellington Between Creston and Wilkins NB - #2428,,42.948492,-81.227842,,,,,,0
SOWEMCCA,2433,South Wenige at McCallum WB - #2433,,43.044845,-81.249525,,,,,,0
SUNNGOUG,2434,Sunningdale at Gough EB - #2434,,43.050511,-81.247662,,,,,,0
THISSWEN,2435,Thistlewood at South Wenige EB - #2435,,43.046989,-81.253405,,,,,,0
WESTMAL4,2436,Westmount Mall at Stop 4 - #2436,,42.947502,-81.291672,,,,,,0
WESTMAL5,2437,Westmount Mall at Stop 5 - #2437,,42.9473,-81.292217,,,,,,0
WESTMAL6,2438,Westmount Mall at Stop 6 - #2438,,42.947352,-81.291827,,,,,,0
HIGBREMB,2447,Highbury at Rembrandt Valley SB - #2447,,43.033142,-81.222247,,,,,,0
PONDSCE2,2449,Pond Mills north of Scenic SB - #2449,,42.972444,-81.209591,,,,,,0
SHELODEL,2452,Shelbourne between Burlington and Deveron EB - #2452,,42.96255,-81.19923,,,,,,0
COMMHIG1,2453,Commissioners at Highbury EB - #2453,,42.963056,-81.188761,,,,,,0
VALEDER1,2458,Riverside Elemertary School EB - #2458,,42.975214,-81.305469,,,,,,0
COMMBEA1,2461,Commissioners at Beachwood WB - #2461,,42.956137,-81.276837,,,,,,0
COMMBEA2,2462,Commissioners west of Beachwood EB - #2462,,42.955804,-81.278701,,,,,,0
COMMBEA3,2463,353 Commissioners - #2463,,42.955854,-81.279878,,,,,,0
COMMFOE1,2464,Commissioners at Forest Edge WB - #2464,,42.954813,-81.287851,,,,,,0
COMMFOE2,2465,Commissioners at Forest Edge EB - #2465,,42.954529,-81.288286,,,,,,0
COMMTOP1,2466,Commissioners at Topping Lane WB - #2466,,42.955326,-81.284038,,,,,,0
COMMTOP2,2467,Commissioners at Topping Lane EB - #2467,,42.955281,-81.283906,,,,,,0
DARNMEAD,2468,Darnley at Meadowgate EB - #2468,,42.954763,-81.173716,,,,,,0
FANSGLE3,2469,Fanshawe at Glenora EB - #2469,,43.039771,-81.2382,,,,,,0
FANSMCL3,2470,Fanshawe west of McLean EB - #2470,,43.040448,-81.235822,,,,,,0
GLENGLE2,2472,Glenora at Glengarry WB - #2472,,43.031788,-81.243471,,,,,,0
GLENRID2,2475,Glenora at Rideau WB - #2475,,43.035027,-81.236915,,,,,,0
LIGHEMER,2476,Lighthouse at Emerald NB - #2476,,42.958934,-81.171508,,,,,,0
LIGHREAR,2477,Lighthouse at Reardon NB - #2477,,42.960028,-81.171739,,,,,,0
LIGHWHSA,2478,Lighthouse at White Sands NB - #2478,,42.956574,-81.170588,,,,,,0
MEADDORM,2482,Meadowgate at Dormer SB - #2482,,42.956891,-81.179056,,,,,,0
MEADEVAN,2483,Meadowgate at Evans SB - #2483,,42.960995,-81.180924,,,,,,0
MEADGOOD,2484,Meadowgate at Goodfellow SB - #2484,,42.958945,-81.181192,,,,,,0
MEADREA3,2485,Meadowgate at Reardon SB - #2485,,42.962849,-81.180444,,,,,,0
REARCHE1,2486,Reardon at Chelton WB - #2486,,42.96102,-81.174192,,,,,,0
ROXBCAS2,2488,Roxburgh at Castleton WB - #2488,,42.919576,-81.20377,,,,,,0
SISEGVA2,2490,Sise at Green Valley NS SB - #2490,,42.922103,-81.202517,,,,,,0
SISEWIG2,2492,Sise at Wilton Grove FS SB - #2492,,42.926519,-81.203194,,,,,,0
HYDESAR1,2493,Hyde Park at Sarnia NB - #2493,,42.989005,-81.327212,,,,,,0
HYDESAR2,2494,Hyde Park at Sarnia SB - #2494,,42.989282,-81.32754,,,,,,0
VICTWEST,2499,Victoria Hospital West Entrance NB - #2499,,42.958824,-81.228335,,,,,,0
2454MAIN,2504,Main at Bainard Street - #2504,,42.910348,-81.29678,,,,,,0
517FANSH,2505,517 Fanshawe Park Road - #2505,,43.019831,-81.306159,,,,,,0
CAMPMARI,2506,Campbell at Marianna SB - #2506,,42.908825,-81.290361,,,,,,0
CAMPSUNR,2507,Campbell at Sunray SB - #2507,,42.906921,-81.289498,,,,,,0
COLTBROA,2508,Col Talbot at Broadway NB - #2508,,42.907747,-81.299135,,,,,,0
FANSALD1,2510,Fanshawe at Aldersbrook EB - #2510,,43.01512,-81.321545,,,,,,0
FANSALD2,2511,Fanshawe at Aldersbrook WB - #2511,,43.015051,-81.322581,,,,,,0
FANSDERW,2512,Fanshawe at Derwent WB - #2512,,43.023108,-81.294879,,,,,,0
FANSFOXW,2513,Fanshawe at Foxwood WB - #2513,,43.016618,-81.317236,,,,,,0
FANSPIN2,2514,Fanshawe at Pinnacle EB - #2514,,43.02166,-81.299195,,,,,,0
FANSPINN,2515,Fanshawe at Pinnacle WB - #2515,,43.021573,-81.300172,,,,,,0
FANSWON1,2516,Fanshawe at Wonderland EB - #2516,,43.018567,-81.309713,,,,,,0
FANSWON2,2517,Fanshawe at Wonderland WB - #2517,,43.0189,-81.309473,,,,,,0
MAINCAMP,2518,Main at Campbell EB - #2518,,42.911671,-81.291879,,,,,,0
WHARCAMP,2522,Wharncliffe & Campbell - #2522,,42.912394,-81.290943,,,,,,0
WHARSAVO,2523,Wharncliffe at Savoy SB - #2523,,42.917457,-81.284838,,,,,,0
WONDBRA2,2525,Wonderland at Bradley FS NB - #2525,,42.932846,-81.279825,,,,,,0
WONDWHAR,2528,Wonderland at Wharncliffe NB - #2528,,42.924222,-81.277947,,,,,,0
COMMCAD1,2531,Commissioners at Cadeau Terrace 1 WB - #2531,,42.963896,-81.347073,,,,,,0
COMMCAD2,2532,Commissioners at Cadeau Terrace 2 WB - #2532,,42.965448,-81.350985,,,,,,0
COMMCHE1,2533,Commissioners at Chestnut Hill 1 SB - #2533,,42.965489,-81.351525,,,,,,0
COMMCHE2,2534,Commissioners at Chestnut Hill 2 SB - #2534,,42.963767,-81.347056,,,,,,0
COMMGRA2,2535,Commissioners at Grandview EB - #2535,,42.963298,-81.344232,,,,,,0
COMMGRAN,2536,Commissioners at Grandview WB - #2536,,42.963281,-81.3438,,,,,,0
COMMHAL2,2537,Commissioners at Halls Mills EB - #2537,,42.960233,-81.334417,,,,,,0
COMMREYN,2538,Commissioners at Reynolds SB - #2538,,42.962395,-81.341114,,,,,,0
COMMSTE1,2539,Commissioners at Stephen SB - #2539,,42.961279,-81.33756,,,,,,0
KAINKIRK,2542,Kains at Kirkpatrick NB - #2542,,42.972453,-81.356629,,,,,,0
KAINOXFN,2543,Kains at Oxford NB - #2543,,42.968622,-81.35529,,,,,,0
KAINRIVE,2545,Kains at Riverbend WB - #2545,,42.974116,-81.36311,,,,,,0
KAINSUMM,2546,Kains at Summerville NB - #2546,,42.973192,-81.357717,,,,,,0
RIVESHOR,2547,Riverbend at Shore SB - #2547,,42.969093,-81.361089,,,,,,0
SHORKAIN,2548,Shore at Kains EB - #2548,,42.969417,-81.355801,,,,,,0
DOONMUS3,2549,Doon north of Muskoka NB - #2549,,43.022923,-81.260715,,,,,,0
SPRIWOND,2551,SPRINGBANK AT WONDERLAND - #2551,,42.963376,-81.293335,,,,,,0
BEAVOAK2,2575,Beaverbrook at Oakcrossing west WB - #2575,,42.987393,-81.311797,,,,,,0
NOTRBELM,2589,Notre Dame at Belmont NB - #2589,,42.945862,-81.26784,,,,,,0
NOTRNORT,2590,Notre Dame at Norton NB - #2590,,42.942767,-81.266955,,,,,,0
NOTRSDAL,2591,Notre Dame at Southdale NB - #2591,,42.940578,-81.266504,,,,,,0
NOTRVIS2,2592,Notre Dame at Viscount NB - #2592,,42.948463,-81.270496,,,,,,0
WHARLEGE,2593,Wharncliffe & Legendary FS SB - #2593,,42.937396,-81.261016,,,,,,0
WHARSOUT,2594,Wharncliffe & Southdale NS SB - #2594,,42.941215,-81.257979,,,,,,0
WHARWON2,2595,Wharncliffe & Morgan FS SB - #2595,,42.926969,-81.273561,,,,,,0
WONDPOWR,2596,Wonderland & Power Centre Driveway - #2596,,42.936613,-81.280747,,,,,,0
BRADMEDI,2597,Bradley Medical Centre - #2597,,42.934185,-81.229978,,,,,,0
JALNARC5,2598,Jalna south of Archer 2 SB - #2598,,42.925985,-81.229217,,,,,,0
THIROFO2,2600,Third South of Oxford SB - #2600,,43.01016,-81.18933,,,,,,0
BRIAMEL3,2601,Briarhill south of Melsandra 2 SB - #2601,,43.018166,-81.22686,,,,,,0
BASECOTS,2605,Base Line at Cotswold WB - #2605,,42.958416,-81.27099,,,,,,0
WONDWHA2,2610,Wonderland & Wharncliffe FS 2 NB - #2610,,42.926019,-81.278341,,,,,,0
CHEEGLOB,2611,3935 Cheese Factory Road - #2611,,42.933423,-81.160603,,,,,,0
COMMGLOB,2612,Commerce at Global NB - #2612,,42.933104,-81.167782,,,,,,0
COMMMABR,2613,Commerce at Max Brose NB - #2613,,42.935706,-81.16844,,,,,,0
FANSDAL2,2614,Fanshawe at Dalmagarry EB - #2614,,43.012144,-81.331911,,,,,,0
FANSDALM,2615,Fanshawe at Dalmagarry WB - #2615,,43.012396,-81.331691,,,,,,0
PARKMEHE,2616,Parkwood Hospital at Mental Health Building - #2616,,42.954056,-81.226738,,,,,,0
COLTSOU2,2619,Colonel Talbot at Southdale NB - #2619,,42.936291,-81.317145,,,,,,0
CRANBAR2,2620,Cranbrook at Barclay SB - #2620,,42.940934,-81.303746,,,,,,0
CRANBAR3,2621,Cranbrook at Barclay NB - #2621,,42.940907,-81.303501,,,,,,0
CRANBIRC,2622,Cranbrook at Birchmount WB - #2622,,42.938746,-81.305251,,,,,,0
CRANROBE,2623,Cranbrook at Roberston Place EB - #2623,,42.93861,-81.306893,,,,,,0
CRANSCHR,2624,Cranbrook at Schraeder WB - #2624,,42.938708,-81.307824,,,,,,0
CRANVIS2,2625,Cranbrook & Viscount NB - #2625,,42.944139,-81.302879,,,,,,0
SOUTPOME,2629,Southdale at Pomeroy EB - #2629,,42.936735,-81.311914,,,,,,0
TILLSOU2,2631,Tillman at Southdale NB - #2631,,42.937358,-81.30857,,,,,,0
TILLSOUT,2632,Tillman at Southdale SB - #2632,,42.936809,-81.308815,,,,,,0
VISCDUN2,2633,Viscount at Dunsmoor EB - #2633,,42.944816,-81.298567,,,,,,0
ADMITRA2,2635,Admiral at Trafalgar NB - #2635,,42.994339,-81.165684,,,,,,0
CLARBAY2,2636,Clarke & Bayview FS NB - #2636,,42.978243,-81.162381,,,,,,0
CLARBAY1,2637,Clarke & Bayview NS SB - #2637,,42.978538,-81.162646,,,,,,0
CLARGOR2,2638,Clarke & Gore NS SB - #2638,,42.980898,-81.163876,,,,,,0
CLARPEN1,2639,Clarke & Pension SB - #2639,,42.97535,-81.161051,,,,,,0
CLARPEN2,2640,Clarke & Pension NB - #2640,,42.975383,-81.160947,,,,,,0
FERNHAM1,2641,Ferndale at Hampstead EB - #2641,,42.94714,-81.247113,,,,,,0
FERNHAM2,2642,Ferndale at Hampstead WB - #2642,,42.947192,-81.247644,,,,,,0
FERNHOM1,2643,Ferndale at Homeview EB - #2643,,42.94692,-81.250697,,,,,,0
FERNVIN1,2645,Ferndale at Vincent WB - #2645,,42.946761,-81.243845,,,,,,0
GOREBRA2,2646,Gore at Braesyde EB - #2646,,42.978112,-81.172935,,,,,,0
GOREFIR2,2647,Gore at Firestone EB - #2647,,42.979066,-81.169465,,,,,,0
GOREVAL2,2648,Gore at Valleyview Apartments EB - #2648,,42.976956,-81.177237,,,,,,0
HALEHAM2,2650,Hale at Hamilton NB - #2650,,42.977769,-81.191056,,,,,,0
HALEMAG2,2651,Hale at Magee NB - #2651,,42.981756,-81.191144,,,,,,0
HAMIBRA2,2652,Hamilton at Braesyde WB - #2652,,42.974125,-81.171728,,,,,,0
HAMICLA1,2653,Clarke at Hamilton NB - #2653,,42.970898,-81.158681,,,,,,0
HAMICRI1,2654,Hamilton at Crimson WB - #2654,,42.971267,-81.163125,,,,,,0
HAMICRI2,2655,Hamilton at Crimson EB - #2655,,42.971194,-81.163131,,,,,,0
HAMIFAI1,2656,Hamilton at Fairmont WB - #2656,,42.97713,-81.189507,,,,,,0
HAMIGOR1,2657,Hamilton at Clarke WB - #2657,,42.97066,-81.159213,,,,,,0
HAMIOAKL,2658,Hamilton opp Oaklands Tower WB - #2658,,42.974825,-81.174103,,,,,,0
HAMIRIV2,2659,Hamilton at River Run WB - #2659,,42.972893,-81.167624,,,,,,0
HAMIVALL,2660,Hamilton at Valleyview Appartments WB - #2660,,42.975412,-81.177125,,,,,,0
HAMIWAT2,2661,Hamilton at Watmar WB - #2661,,42.976184,-81.182626,,,,,,0
HAMIYMCA,2662,Hamilton at YMCA WB - #2662,,42.976602,-81.185674,,,,,,0
HYDEHAZE,2663,Hyde Park at Hazelden SB - #2663,,42.968815,-81.316153,,,,,,0
HYDERIV1,2664,Hyde Park at Riverside SB - #2664,,42.964655,-81.314941,,,,,,0
MANITWE2,2665,Manitoulin at Tweedsmuir SB - #2665,,42.982431,-81.181183,,,,,,0
MARCEXMO,2666,Marconi at Exmouth WB - #2666,,42.98719,-81.156276,,,,,,0
MARCJULI,2667,Marconi at Julia NB - #2667,,42.987999,-81.163007,,,,,,0
MARCNOE2,2668,Marconi at Noel NB - #2668,,42.989722,-81.164239,,,,,,0
MARCTRA2,2670,Marconi at Trafalgar NB - #2670,,42.99274,-81.167273,,,,,,0
MARCWOOD,2671,Marconi at Woodview WB - #2671,,42.986551,-81.160893,,,,,,0
MONTELD2,2672,Montabello at Eldorado SB - #2672,,42.977398,-81.178169,,,,,,0
MONTTWE2,2673,Montabello at Tweedsmuir SB - #2673,,42.980081,-81.17982,,,,,,0
TWEEBER2,2674,Tweedsmuir & Court Lane W Leg EB - #2674,,42.982168,-81.185297,,,,,,0
TWEEFAI2,2675,Tweedsmuir at Fairway EB - #2675,,42.982974,-81.190822,,,,,,0
TWEEMAN2,2676,Tweedsmuir & Manitoulin EB - #2676,,42.982669,-81.187178,,,,,,0
WEXFADM2,2677,Wexford & Admiral NB - #2677,,42.996373,-81.164955,,,,,,0
HORTSPRI,2683,Horton at Springbank WB - #2683,,42.975348,-81.269979,,,,,,0
GRANRIDO,2684,Grand at Bellevue EB - #2684,,42.97138,-81.246221,,,,,,0
HYDENRN1,2685,Hyde Park at North Routledge Park NB - #2685,,43.003185,-81.334084,,,,,,0
HYDENRN2,2686,Hyde Park at North Routledge Park 1 SB - #2686,,43.003538,-81.334617,,,,,,0
HYDENRSL,2687,Hyde Park at North Routledge Park 2 SB - #2687,,43.000982,-81.333294,,,,,,0
SPRIFORH,2688,Springbank at Forest Hill WB - #2688,,42.972636,-81.274765,,,,,,0
WELLHARL,2689,Wellington at Harlech Gt SB - #2689,,42.941826,-81.225455,,,,,,0
ADELDUFR,2690,Adelaide at Dufferin SB - #2690,,42.991425,-81.232891,,,,,,0
SUNRHOWA,2691,Sunray at Howard WB - #2691,,42.905571,-81.294421,,,,,,0
ADELBLAC,2693,Adelaide at Blackwater SB - #2693,,43.044659,-81.259913,,,,,,0
SUNNADE2,2697,Sunningdale at Adelaide WB - #2697,,43.046477,-81.26173,,,,,,0
SUNNBLAC,2699,Sunningdale at Blackwater EB - #2699,,43.045234,-81.26551,,,,,,0
SUNNYMCA,2700,Sunningdale at YMCA WB - #2700,,43.047611,-81.257938,,,,,,0
BEAVWHET,2701,Beaverbrook at Whetherfield EB - #2701,,42.987011,-81.304547,,,,,,0
WESTTHO2,2702,Westminster at Thompson Rd SB - #2702,,42.967767,-81.224865,,,,,,0
SUNRCOLT,2703,Colonel Talbot at Sunray NB - #2703,,42.905244,-81.297939,,,,,,0
FANSHIG2,2704,Fanshawe at Highbury WB - #2704,,43.043082,-81.227354,,,,,,0
GENGRE2,2705,Grenfell at Grenfell Cres NB - #2705,,43.038941,-81.249265,,,,,,0
GRENADE2,2706,Grenfell at Adelaide EB - #2706,,43.03817,-81.255708,,,,,,0
GRENLAI2,2707,Grenfell at Laing EB - #2707,,43.03879,-81.252709,,,,,,0
GRENMID1,2708,Grenfell at Midale NB - #2708,,43.040411,-81.248328,,,,,,0
GRENTRO1,2709,Grenfell at Trossacks EB - #2709,,43.042841,-81.24634,,,,,,0
HIGH1550,2710,1550 Highbury NB - #2710,,43.033585,-81.222315,,,,,,0
HIGHKIL2,2711,Highbury at Killarney NB - #2711,,43.039406,-81.224896,,,,,,0
HIGHTOW1,2712,Highbury at Townsend NB - #2712,,43.028165,-81.219642,,,,,,0
PHILBIL2,2713,Phillbrook at Billybrook NB 1 - #2713,,43.035063,-81.26471,,,,,,0
PHILBIL3,2714,Phillbrook at Billybrook NB 2 - #2714,,43.037259,-81.263054,,,,,,0
PHILDON2,2715,Phillbrook at Donnybrook NB - #2715,,43.033056,-81.26439,,,,,,0
PHILPEN2,2716,Phillbrook at Pennybrook EB - #2716,,43.038484,-81.259974,,,,,,0
WONDFAR5,2730,Wonderland south of Farrah NB - #2730,,42.985342,-81.293364,,,,,,0
ARGYMAL1,2731,Argyle Mall SB - Stop 1 - #2731,,43.002596,-81.17356,,,,,,0
FANSMCL1,2732,Fanshawe at McLean EB - #2732,,43.041596,-81.231737,,,,,,0
FANSSTAC,2734,Fanshawe at Stackhouse WB - #2734,,43.04059,-81.236044,,,,,,0
KINGRIC1,2735,King at Richmond EB - #2735,,42.982543,-81.2488,,,,,,0
KINGTALB,2736,King at Talbot EB - #2736,,42.981637,-81.252034,,,,,,0
QUEERIC1,2737,Queens at Richmond WB - #2737,,42.985124,-81.250081,,,,,,0
QUEETALB,2738,Queens at Talbot WB - #2738,,42.984518,-81.25234,,,,,,0
KINGWELL,2739,King at Wellington EB - #2739,,42.983787,-81.244139,,,,,,0
RICHKIN4,2740,Richmond at King SB - #2740,,42.982623,-81.249175,,,,,,0
RICHQUE1,2741,Richmond north of Queens SB - #2741,,42.985098,-81.250438,,,,,,0
RICHQUE2,2742,Richmond south of Queens SB - #2742,,42.984459,-81.250107,,,,,,0
RIDOYOR2,2743,Ridout at York NB - #2743,,42.980336,-81.252865,,,,,,0
WATEKINS,2744,Waterloo & King St SB - #2744,,42.984423,-81.241892,,,,,,0
OXFOVMP1,2745,Oxford at Veteran's Memorial Parkway WB - #2745,,43.022779,-81.15913,,,,,,0
